Category,Project Name,Project Link,Creator
Illustration,Don't Talk To Me Statue Enamel Pin,https://www.kickstarter.com/projects/fionadunn/dont-talk-to-me-statue-pin,Fiona Dunn
Mixed Media,Dare to Wear! Alicia P. Takes London By Storm!,https://www.kickstarter.com/projects/621166700/dare-to-wear-alicia-p-takes-london-by-storm,Alicia Piller (deleted)
Digital Art,Solar System at a Date - Posters,https://www.kickstarter.com/projects/readmyart/solar-system-at-a-date-posters,Custom Generative Art
Mixed Media,Crowdfunding to Canada: An Artists Mission,https://www.kickstarter.com/projects/amandabyhand/crowdfunding-to-canada-an-artists-mission,Amanda Gee
Illustration,British Wildlife Pins // Animal Pins by Darwin Designs,https://www.kickstarter.com/projects/darwindesigns/british-wildlife-pins-animal-pins-by-darwin-design,Alexandra Jones
Illustration,Make Your Mark Suffragette inspired 30mm Enamel Pin,https://www.kickstarter.com/projects/loadofolbobbins/make-your-mark-suffragette-inspired-30mm-enamel-pi,Jessica Taylor aka Loadofolbobbins
Art,Two large unique letterpress prints,https://www.kickstarter.com/projects/1972952321/two-large-unique-letterpress-prints,Tom Frost
Art,Self Care Enamel Pin Collection,https://www.kickstarter.com/projects/229403444/self-care-enamel-pin-collection,Sarah
Art,The 12:37 Logo Pins,https://www.kickstarter.com/projects/1237pod/the-12-37-logo-pins,Alma Roda-Gil
Illustration,Ladybird + Hedgehog Pins // Animal Pins by Darwin Designs,https://www.kickstarter.com/projects/darwindesigns/ladybird-and-hedgehog-pins-animal-pins-by-darwin-d,Alexandra Jones
Illustration,Serious Snoozer Hard enamel lapel pins,https://www.kickstarter.com/projects/avolaughdesigns/nap-queen-enamel-lapel-pin-for-all-the-serious-sno,Izzy Clarke
Illustration,Fruit Foxes - Hard Enamel Pin Collection!,https://www.kickstarter.com/projects/kannterart/fruit-foxes-enamel-pin-collection,Vanessa Sutherland
Illustration,Cat stickers to a-mews you,https://www.kickstarter.com/projects/bybez/cat-stickers-to-a-mews-you,Behrooz 'Bez' Shahriari
Art,Music of the Spheres,https://www.kickstarter.com/projects/musicofthespheres/music-of-the-spheres,Artists & Engineers
Illustration,£4 Drawings by Red Ted,https://www.kickstarter.com/projects/1903188302/4-drawings-by-red-ted,Dan Courten
Art,Uncover the Place Where Shakespeare Lived and Died,https://www.kickstarter.com/projects/1327286265/uncover-the-place-where-shakespeare-lived-and-died,Shakespeare Birthplace Trust
Illustration,SPONGEBONES!,https://www.kickstarter.com/projects/willblood/spongebones,Will Blood
Illustration,Goldfish Pins // Animal Pins by Darwin Designs,https://www.kickstarter.com/projects/darwindesigns/goldfish-pins-animal-pins-by-darwin-designs,Alexandra Jones
Art,Stickman,https://www.kickstarter.com/projects/1229398296/stickman,Jason Smith
Illustration,Apple Drawing,https://www.kickstarter.com/projects/2022899401/apple-drawing,Jimmy Cliftlands
Illustration,PangoPIN Enamel Pin.,https://www.kickstarter.com/projects/sophmog/pangopin-enamel-pin,Sophie Heywood
Illustration,Zombie Art Nouveau Postcards,https://www.kickstarter.com/projects/1005151588/zombie-art-nouveau-postcards,ZombieDollar Creative
Mixed Media,Finished/Unfinished - addressing bipolar through creativity.,https://www.kickstarter.com/projects/theartistssmith/finished-unfinished-addressing-bipolar-through-creativity,Mick & Aly Smith
Art,Ghibli Friends Enamel Pins,https://www.kickstarter.com/projects/1310006542/ghibli-friends-enamel-pins,Danielle Jervis
Art,Bryn's Portrait Project - season two,https://www.kickstarter.com/projects/bryngjones/bryns-portrait-project-season-two,Bryn G Jones
Illustration,'Every Day Is The Same' - Limited Giclee Prints,https://www.kickstarter.com/projects/biccymonster/every-day-is-the-same-limited-giclee-prints,Daniel A Lee
Digital Art,"Daddo Illustrations: London Exhibition ""New Artist Fair""",https://www.kickstarter.com/projects/newartistfair2016/daddo-illustrations-london-exhibition-new-artist-f,Daddo
Illustration,Children's Book Illustration MA Show/Catalogue Fundraising,https://www.kickstarter.com/projects/csacbifundraising/childrens-book-illustration-ma-show-catalogue-fund,MA CB Illustration
Art,Cute illustrated animal gang - hard enamel pin badges,https://www.kickstarter.com/projects/1239960765/a-cute-kawaii-gang-of-hard-enamel-pin-badges,Anita Perry
Illustration,One:Two:Twelve,https://www.kickstarter.com/projects/895640713/one-two-twelve,Jackie Duckworth
Art,Cat Cafe Hard Enamel Pins,https://www.kickstarter.com/projects/lilyfie/cat-cafe-hard-enamel-pins,Lily Fie
Art,BTS Eras with Luv Enamel Pins,https://www.kickstarter.com/projects/xiepins/bts-eras-with-luv-enamel-pins,Xie Pins
Sculpture,The Nalu Muju,https://www.kickstarter.com/projects/missmuju/the-nalu-muju,Katie / Miss Muju
Art,How to Keep a Sketch Journal,https://www.kickstarter.com/projects/1794375019/how-to-keep-a-sketch-journal,3DTotal Games
Illustration,Saving the Moon - Storybook,https://www.kickstarter.com/projects/764502408/saving-the-moon-storybook,Teejaylay
Art,POKEBONES!,https://www.kickstarter.com/projects/willblood/pokebones,Will Blood
Art,Sailor Moon Royal Family Pins,https://www.kickstarter.com/projects/abbeyandbear/sailor-moon-royal-family-pins,Abbey and Bear
Illustration,"Natural Phenomena Collection: Enamel Pins, Patches & More!",https://www.kickstarter.com/projects/lunalotus/natural-phenomena-collection-enamel-pins-patches-a,Ella Daniel-Lowe aka Luna Lotus
Illustration,Art For A Tenner,https://www.kickstarter.com/projects/1420411900/art-for-a-tenner,Matt Buckett
Sculpture,The World's Best Gemstone Collection,https://www.kickstarter.com/projects/2137186685/the-worlds-best-gemstone-collection,Tristan Thompson
Illustration,Nemesis Known! - A Boss Monster Zine!,https://www.kickstarter.com/projects/1596167206/nemesis-known-a-boss-monster-zine,Sam Taylor
Digital Art,Movie Maps - Character Interactions Data Visualisation,https://www.kickstarter.com/projects/readmyart/movie-maps-character-interactions-data-visualisati,Custom Generative Art
Illustration,ICON ORACLE | an artistbook,https://www.kickstarter.com/projects/1861182776/icon-oracle-an-artistbook,Kirsty Whiten
Conceptual Art,THRESHOLDS VR,https://www.kickstarter.com/projects/1817545913/thresholds-vr,Mat Collishaw
Digital Art,🌟 Kawaii Anime Inspired Hard Enamel Pin's 🌟,https://www.kickstarter.com/projects/kumamerch/kawaii-anime-inspired-hard-enamel-pins,Kuma Merch
Art,A Love Letter to Satoshi Kon: Anime Enamel Pin Series,https://www.kickstarter.com/projects/1006390651/a-love-letter-to-satoshi-kon-anime-enamel-pin-seri,Yasmine
Art,Chunky Winter Bird Enamel Pins,https://www.kickstarter.com/projects/lunamothpin/chunky-winter-bird-enamel-pins,Lucy Robertson
Illustration,Constellation Characters,https://www.kickstarter.com/projects/lazycreative/constellation-characters,Lazy Creative
Illustration,Space Octopus & Other Celestial Creatures Enamel Pin Badges,https://www.kickstarter.com/projects/lunalotus/space-octopus-and-other-celestial-creatures-enamel,Ella Daniel-Lowe aka Luna Lotus
Art,Pastel Planchettes - An Enamel Pin Collection,https://www.kickstarter.com/projects/ohanahappyhaunts/pastel-planchettes-an-enamel-pin-collection,Rebecca Jarrett
Illustration,Punny Pins Enamel Pins,https://www.kickstarter.com/projects/doodlesfmb/punny-pins,Doodles From My Brain
Illustration,"Nya Nya Neko Cousins, Hard Enamel Pins, Series III",https://www.kickstarter.com/projects/gillesbone/nya-nya-neko-cousins-hard-enamel-pins-series-iii,Gilles Bone
Digital Art,"Colourstory: your life, in colour.",https://www.kickstarter.com/projects/78652923/colourstory-your-life-in-colour,Arthur Buxton
Digital Art,🌟 Kawaii Anime Inspired Hard Enamel Pin's 🌟,https://www.kickstarter.com/projects/kumamerch/kawaii-anime-inspired-hard-enamel-pins,Kuma Merch
Art,Chunky Winter Bird Enamel Pins,https://www.kickstarter.com/projects/lunamothpin/chunky-winter-bird-enamel-pins,Lucy Robertson
Illustration,Mushroom Prints and Stickers by @mossandmorchella,https://www.kickstarter.com/projects/mossandmorchella/mushroom-prints-and-stickers-by-mossandmorchella,Laura Clarke
Digital Art,Constellation Cats,https://www.kickstarter.com/projects/cheshirescorner/constellation-cats-enamel-pins,Cheshire’s Corner
Illustration,Pocket Family Hard Enamel Pin Collection,https://www.kickstarter.com/projects/bakaturtle/pocket-family-hard-enamel-pin-collection,BakaTurtle
Illustration,Magical set of enamel pins,https://www.kickstarter.com/projects/creasedesign/magic-at-hogwarts-a-set-of-enamel-pin-badges,Crease Design
Art,Animal Crossing Enamel Pins,https://www.kickstarter.com/projects/isabellepin/animal-crossing-cute-cafe-collection-enamel-pins,Jessica Waddington
Art,Hard Enamel Mandala Paw Pins,https://www.kickstarter.com/projects/hocuspocuspins/hard-enamel-mandala-paw-pins,Georgina Swift
Art,Tiny paws wooden pirat pins,https://www.kickstarter.com/projects/tinypawsart/tiny-paws-wooden-pirat-pins,Steph Toogood
Art,Pastel Planchettes - An Enamel Pin Collection,https://www.kickstarter.com/projects/ohanahappyhaunts/pastel-planchettes-an-enamel-pin-collection,Rebecca Jarrett
Illustration,Punny Pins Enamel Pins,https://www.kickstarter.com/projects/doodlesfmb/punny-pins,Doodles From My Brain
Illustration,"Nya Nya Neko Cousins, Hard Enamel Pins, Series III",https://www.kickstarter.com/projects/gillesbone/nya-nya-neko-cousins-hard-enamel-pins-series-iii,Gilles Bone
Digital Art,"Colourstory: your life, in colour.",https://www.kickstarter.com/projects/78652923/colourstory-your-life-in-colour,Arthur Buxton
Illustration,Scaredy cat 30mm hard enamel pin,https://www.kickstarter.com/projects/innaboxdesign/scaredy-cat-30mm-hard-enamel-pin,Nicola Box
Art,A Fun Picnic! Pastel Hard Enamel Pins,https://www.kickstarter.com/projects/akingnamedcory/a-fun-picnic-pastel-hard-enamel-pins,AKingNamedCory
Mixed Media,Suits and Sinners: Enamel Pins,https://www.kickstarter.com/projects/liliesofmidgar/suits-and-sinners-turks-enamel-pins,Getti
Art,Punk Glamour Enamel Pins,https://www.kickstarter.com/projects/ecchicult/punk-glamour-enamel-pins,Rob
Illustration,Bananas. An Artbook by Chris Askham.,https://www.kickstarter.com/projects/managementproject/bananas-an-artbook-by-chris-askham,Chris Askham
Illustration,Hand Finished Print - Reaching Through Time - MAKE 100,https://www.kickstarter.com/projects/carnegriffiths/hand-finished-print-reaching-through-time-make-100,Carne Griffiths
Art,Species of Lore - Enamel Pins,https://www.kickstarter.com/projects/tobycurden/species-of-lore-enamel-pins,Toby Curden
Art,Kimodameshi 2021,https://www.kickstarter.com/projects/kimodameshi/kimodameshi-2021,Kimodameshi
Art,The Art of Pernille Ørum,https://www.kickstarter.com/projects/1906838062/the-art-of-pernille-rum,3dtotal Publishing
Illustration,Bananas. An Artbook by Chris Askham.,https://www.kickstarter.com/projects/managementproject/bananas-an-artbook-by-chris-askham,Chris Askham
Art,Punk Glamour Enamel Pins,https://www.kickstarter.com/projects/ecchicult/punk-glamour-enamel-pins,Rob
Art,A Fun Picnic! Pastel Hard Enamel Pins,https://www.kickstarter.com/projects/akingnamedcory/a-fun-picnic-pastel-hard-enamel-pins,AKingNamedCory
Mixed Media,Suits and Sinners: Enamel Pins,https://www.kickstarter.com/projects/liliesofmidgar/suits-and-sinners-turks-enamel-pins,Getti
Art,Fuzzballs Lunar Chinese New Year Zodiac Signs Enamel Pins,https://www.kickstarter.com/projects/fuzzballs/fuzzballs-chinese-new-year-zodiac-signs-enamel-pins,Fuzzballs
Illustration,100 Limited Edition Botanical Alphabet Prints,https://www.kickstarter.com/projects/sabinaradeva/100-limited-edition-botanical-alphabet-prints,Sabina Radeva
Illustration,Steampunk animal guardians - Hard enamel pin collection,https://www.kickstarter.com/projects/katemiawhite/steampunk-animal-guardians-hard-enamel-pin-collection,Kate-mia White
Illustration,Illustrated Haiku Book,https://www.kickstarter.com/projects/sajanrai/illustrated-haiku-book,Sajan Rai
Illustration,Magic the Gathering Unhinged Playmats by John Avon,https://www.kickstarter.com/projects/johnavonart/magic-the-gathering-unhinged-playmats-by-john-avon,John Avon Art
Art,Fuzzballs Lunar Chinese New Year Zodiac Signs Enamel Pins,https://www.kickstarter.com/projects/fuzzballs/fuzzballs-chinese-new-year-zodiac-signs-enamel-pins,Fuzzballs
Illustration,Sakura Blade Hard Enamel Pins,https://www.kickstarter.com/projects/occulttrash/sakura-blade-hard-enamel-pins,Ai Moore
Art,Video Arcade Enamel Pin & Art Collection Series 1,https://www.kickstarter.com/projects/luckylionclub/video-arcade-enamel-pin-and-art-collection-series-1,Emma Jane
Painting,Airbrushes for Miniature Painters - Cult of Paint,https://www.kickstarter.com/projects/1319179391/airbrushes-for-miniature-painters-cult-of-paint,Element Games Ltd
Art,Bold Beasties! Colour creature Pins,https://www.kickstarter.com/projects/hocuspocuspins/tiger-friends-tiger-enamel-pins-and-stickers,Georgina Swift
Art,Moon Keepers - Enamel Pin Set,https://www.kickstarter.com/projects/nivaiis/moon-keepers-enamel-pin-set,nivaiis
Illustration,100 Limited Edition Botanical Alphabet Prints,https://www.kickstarter.com/projects/sabinaradeva/100-limited-edition-botanical-alphabet-prints,Sabina Radeva
Art,Genshin Impact ◈ Liyue Enamel Pin Set,https://www.kickstarter.com/projects/whispey/genshin-impact-liyue-enamel-pin-set,Anna
Illustration,"Macabre Minds Colouring Book - Tentacles, Myths and Dreams",https://www.kickstarter.com/projects/twistedsquid/macabre-minds-colouring-book-tentacles-myths-and-dreams,Twisted Squid
Art,Creature Vault: an Enamel Pin Series by Swiftterly & Evy B,https://www.kickstarter.com/projects/hocuspocuspins/creature-vault-an-enamel-pin-series-by-swiftterly-and-evy-b,Georgina Swift
Digital Art,Magical Chocolates Enamel Pins - Series Two,https://www.kickstarter.com/projects/hollyjuicepotion/magical-chocolates-enamel-pins-series-two,Holly Chapple
Art,NoGame.,https://www.kickstarter.com/projects/pastelwhite/nogame-0,Pastel White
Illustration,eXoH - Winter,https://www.kickstarter.com/projects/bryngjones/exoh-winter,Bryn G Jones
Art,ANIMAL FOREST - Kawaii Crossing Enamel Pin Collection,https://www.kickstarter.com/projects/luckylionclub/animal-forest-kawaii-enamel-pin-collection,Emma Jane
Painting,The blackest black paint in the world! Black 3.0,https://www.kickstarter.com/projects/culturehustle/the-blackest-black-paint-in-the-world-black-30,Stuart Semple
Illustration,Once Upon An Animation ~ An Enamel Pin Collection,https://www.kickstarter.com/projects/highlandbilby/once-upon-an-animation-an-enamel-pin-collection,Emma Bilby Grey
Illustration,Windows to Worlds: The Art of Devin Elle Kurtz,https://www.kickstarter.com/projects/1906838062/windows-to-worlds-the-art-of-devin-elle-kurtz,3dtotal Publishing
Art,Crowns and Gowns: Enamel Pins,https://www.kickstarter.com/projects/dannichuu/crowns-and-gowns-enamel-pin-set,DanniChuu
Illustration,Munchimals - Enamel Pin Collection,https://www.kickstarter.com/projects/jennifairyw/munchimals-enamel-pin-collection,Jennifairy Illustration
Illustration,Nature's Friends: Deer & Butterfly Enamel Pins [Make100],https://www.kickstarter.com/projects/pastelinspire/natures-friends-deer-and-butterfly-enamel-pins,Jennifer Leigh
Illustration,"Nya Nya Neko Hard Enamel Pins, Princess Edition",https://www.kickstarter.com/projects/gillesbone/nya-nya-neko-hard-enamel-pins-princess-edition,Gilles Bone
Illustration,David Hitchcock ART BOOK victorian gothic,https://www.kickstarter.com/projects/blackboarpress/david-hitchcock-art-book-victorian-gothic,david hitchcock
Art,Memories in Nature: Engraved photographs on sustainable wood,https://www.kickstarter.com/projects/wayneob/memories-in-nature-engraved-photographs-on-sustainable-wood,Wayne
Public Art,London Art Exhibition Celebrating LGBTQ+ Artists,https://www.kickstarter.com/projects/courtneylellis/london-art-exhibition-celebrating-lgbtq-artists,Courtney Ellis
Art,Taylor Swift Fearless (TV) Enamel Pin,https://www.kickstarter.com/projects/cruelreputationart/taylor-swift-fearless-tv-enamel-pin,Abbie
Art,"Infinity Collective- ""CREATE!""",https://www.kickstarter.com/projects/infinitycollective/infinity-collective-create,Infinity Collective
Art,One Of A Kind Project,https://www.kickstarter.com/projects/1427938784/one-of-a-kind-project,Laura Ana Maria Iosifescu
Illustration,The Walking Dead (inspired) - Minimalist Art Prints,https://www.kickstarter.com/projects/459133094/the-walking-dead-inspired-minimalist-art-prints,Gary McIntyre (deleted)
Art,Miniature Worlds,https://www.kickstarter.com/projects/2075541389/miniature-worlds,Cal Blackburn (deleted)
Art,Crystal Map Of The World,https://www.kickstarter.com/projects/402686858/crystal-map-of-the-world,Kasia Skraburska
